transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,Total_Bill,product_category,product_type,product_detail,Size,Month Name,Day Name,Hour,Month,Day of Week
110629,28-05-2023,13:57:52,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,13,5,6
111353,29-05-2023,10:40:21,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,10,5,0
112235,30-05-2023,08:31:47,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,8,5,1
112247,30-05-2023,08:35:59,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,8,5,1
112577,30-05-2023,10:48:13,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,10,5,1
112703,30-05-2023,12:40:46,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,12,5,1
112791,30-05-2023,14:32:33,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,14,5,1
113280,31-05-2023,08:37:19,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,8,5,2
113338,31-05-2023,09:10:13,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,9,5,2
113410,31-05-2023,09:38:25,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,9,5,2
113707,31-05-2023,12:35:06,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,12,5,2
80653,01-05-2023,11:27:00,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,11,5,0
80808,01-05-2023,12:55:25,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,12,5,0
80920,01-05-2023,14:02:12,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,14,5,0
81686,02-05-2023,11:35:02,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,11,5,1
81970,02-05-2023,14:19:24,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,14,5,1
82222,02-05-2023,16:49:41,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,16,5,1
82357,02-05-2023,18:17:11,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,18,5,1
82764,03-05-2023,11:32:55,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,11,5,2
83405,03-05-2023,18:01:37,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,18,5,2
84422,04-05-2023,17:41:06,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,17,5,3
84582,04-05-2023,19:36:05,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,19,5,3
84583,04-05-2023,19:37:52,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,19,5,3
84844,05-05-2023,11:11:06,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,11,5,4
84976,05-05-2023,12:28:14,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,12,5,4
84983,05-05-2023,12:31:06,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,12,5,4
84985,05-05-2023,12:31:59,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,12,5,4
85094,05-05-2023,13:44:31,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,13,5,4
85259,05-05-2023,15:24:03,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,15,5,4
85306,05-05-2023,15:52:28,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,15,5,4
85320,05-05-2023,16:02:07,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,16,5,4
85321,05-05-2023,16:02:25,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,16,5,4
85603,05-05-2023,19:07:47,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,19,5,4
86148,06-05-2023,14:39:23,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,14,5,5
86225,06-05-2023,15:21:48,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,15,5,5
86230,06-05-2023,15:25:13,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,15,5,5
86563,06-05-2023,19:04:04,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,19,5,5
86810,07-05-2023,08:03:02,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,8,5,6
86967,07-05-2023,09:02:08,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,9,5,6
87066,07-05-2023,09:47:21,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,9,5,6
87220,07-05-2023,10:46:25,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,10,5,6
87314,07-05-2023,11:40:29,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,11,5,6
87463,07-05-2023,14:42:23,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,14,5,6
87571,07-05-2023,17:23:16,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,17,5,6
87755,08-05-2023,07:18:21,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,7,5,0
87961,08-05-2023,08:42:32,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,8,5,0
88332,08-05-2023,11:21:07,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,11,5,0
88776,08-05-2023,17:59:49,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,17,5,0
89147,09-05-2023,08:30:51,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,8,5,1
89148,09-05-2023,08:31:27,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,8,5,1
89188,09-05-2023,08:47:59,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,8,5,1
89458,09-05-2023,10:26:40,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,10,5,1
89699,09-05-2023,13:28:16,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,13,5,1
89796,09-05-2023,15:40:25,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,15,5,1
90112,10-05-2023,07:14:13,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,7,5,2
90241,10-05-2023,08:06:30,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,8,5,2
90689,10-05-2023,10:57:41,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,10,5,2
90788,10-05-2023,12:26:01,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,12,5,2
91135,10-05-2023,19:28:25,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,19,5,2
92177,11-05-2023,18:26:20,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,18,5,3
92214,11-05-2023,19:48:27,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,19,5,3
92224,11-05-2023,19:57:07,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,19,5,3
92341,12-05-2023,07:17:01,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,7,5,4
92412,12-05-2023,07:59:45,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,7,5,4
93202,12-05-2023,18:17:28,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,18,5,4
93672,13-05-2023,09:33:36,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,9,5,5
93727,13-05-2023,09:51:56,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,9,5,5
94257,13-05-2023,16:38:54,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,16,5,5
94383,13-05-2023,19:41:38,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,19,5,5
94549,14-05-2023,08:25:51,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,8,5,6
94746,14-05-2023,09:21:19,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,9,5,6
95328,14-05-2023,16:11:16,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,16,5,6
95824,15-05-2023,08:48:43,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,8,5,0
96268,15-05-2023,12:09:05,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,12,5,0
97179,16-05-2023,09:57:10,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,9,5,1
97286,16-05-2023,10:36:42,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,10,5,1
97435,16-05-2023,11:38:14,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,11,5,1
97490,16-05-2023,13:04:23,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,13,5,1
97588,16-05-2023,14:35:49,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,14,5,1
97658,16-05-2023,15:48:29,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,15,5,1
97980,17-05-2023,07:21:41,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,7,5,2
100285,19-05-2023,07:48:24,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,7,5,4
100584,19-05-2023,09:33:09,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,9,5,4
100997,19-05-2023,13:46:14,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,13,5,4
101041,19-05-2023,14:48:27,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,14,5,4
101413,20-05-2023,08:08:18,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,8,5,5
102166,20-05-2023,14:50:53,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,14,5,5
102422,20-05-2023,19:57:07,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,19,5,5
102586,21-05-2023,08:25:51,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,8,5,6
102749,21-05-2023,09:21:19,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,9,5,6
102946,21-05-2023,10:19:25,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,10,5,6
103320,21-05-2023,16:11:16,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,16,5,6
103401,21-05-2023,18:09:49,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,18,5,6
103990,22-05-2023,10:44:15,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,10,5,0
104058,22-05-2023,11:20:13,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,11,5,0
104291,22-05-2023,14:42:50,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,14,5,0
104347,22-05-2023,15:25:26,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,15,5,0
104430,22-05-2023,16:34:37,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,16,5,0
104550,22-05-2023,18:30:37,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,18,5,0
105105,23-05-2023,10:30:21,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,10,5,1
105134,23-05-2023,10:41:35,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,10,5,1
105558,23-05-2023,17:40:27,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,17,5,1
105997,24-05-2023,09:23:58,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,9,5,2
106274,24-05-2023,12:02:53,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,12,5,2
106578,24-05-2023,16:17:28,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,16,5,2
106947,25-05-2023,07:45:07,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,7,5,3
107394,25-05-2023,12:21:14,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,12,5,3
107591,25-05-2023,15:36:38,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,15,5,3
107608,25-05-2023,15:52:16,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,15,5,3
108077,26-05-2023,08:38:48,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,8,5,4
108340,26-05-2023,10:41:52,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,10,5,4
108678,26-05-2023,15:48:59,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,15,5,4
108844,26-05-2023,18:13:13,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,18,5,4
109124,27-05-2023,08:41:14,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,8,5,5
111029,28-05-2023,18:23:20,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,18,5,6
111212,29-05-2023,08:44:06,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,8,5,0
111336,29-05-2023,10:30:21,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,10,5,0
111609,29-05-2023,14:12:04,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,14,5,0
111933,29-05-2023,18:08:50,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,18,5,0
111954,29-05-2023,18:27:02,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,18,5,0
112138,30-05-2023,07:48:24,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,7,5,1
112609,30-05-2023,11:11:06,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,11,5,1
112892,30-05-2023,16:34:37,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,16,5,1
112980,30-05-2023,18:17:11,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,18,5,1
113158,31-05-2023,07:48:24,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,7,5,2
113202,31-05-2023,08:08:18,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,8,5,2
113772,31-05-2023,14:12:15,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,14,5,2
113858,31-05-2023,16:02:25,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,16,5,2
113965,31-05-2023,18:09:49,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,18,5,2
80560,01-05-2023,10:01:49,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,10,5,0
80827,01-05-2023,13:02:40,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,13,5,0
80835,01-05-2023,13:05:25,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,13,5,0
81227,01-05-2023,17:11:23,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,17,5,0
81419,01-05-2023,19:21:35,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,19,5,0
81502,02-05-2023,08:14:48,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,8,5,1
81619,02-05-2023,10:24:59,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,10,5,1
81830,02-05-2023,13:04:02,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,13,5,1
82175,02-05-2023,16:21:59,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,16,5,1
82446,02-05-2023,19:20:12,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,19,5,1
82484,02-05-2023,19:46:02,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,19,5,1
82493,02-05-2023,19:54:25,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Tuesday,19,5,1
82787,03-05-2023,11:44:14,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,11,5,2
82834,03-05-2023,12:03:16,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,12,5,2
82871,03-05-2023,12:28:05,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,12,5,2
82888,03-05-2023,12:45:27,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,12,5,2
82952,03-05-2023,13:26:01,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,13,5,2
83504,03-05-2023,19:05:02,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,19,5,2
83522,03-05-2023,19:16:41,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,19,5,2
83565,03-05-2023,19:50:50,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,19,5,2
83607,04-05-2023,08:16:22,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,8,5,3
83629,04-05-2023,08:43:39,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,8,5,3
84107,04-05-2023,14:32:08,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,14,5,3
84386,04-05-2023,17:16:18,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,17,5,3
84819,05-05-2023,10:45:16,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,10,5,4
84855,05-05-2023,11:20:55,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,11,5,4
85029,05-05-2023,12:56:44,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,12,5,4
85179,05-05-2023,14:37:08,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,14,5,4
85451,05-05-2023,17:23:46,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,17,5,4
85480,05-05-2023,17:40:57,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,17,5,4
85770,06-05-2023,09:20:37,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,9,5,5
85843,06-05-2023,10:49:04,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,10,5,5
86998,07-05-2023,09:15:44,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,9,5,6
87426,07-05-2023,13:45:05,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,13,5,6
87720,08-05-2023,06:35:56,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,6,5,0
87829,08-05-2023,07:53:43,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,7,5,0
87955,08-05-2023,08:38:43,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,8,5,0
88036,08-05-2023,09:14:15,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,9,5,0
88253,08-05-2023,10:43:26,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,10,5,0
88323,08-05-2023,11:15:00,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,11,5,0
88663,08-05-2023,16:02:16,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,16,5,0
90216,10-05-2023,07:55:01,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,7,5,2
90268,10-05-2023,08:18:07,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,8,5,2
90369,10-05-2023,08:53:15,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,8,5,2
90552,10-05-2023,10:04:21,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,10,5,2
90778,10-05-2023,12:15:33,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,12,5,2
91069,10-05-2023,17:48:01,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,17,5,2
91099,10-05-2023,18:15:48,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,18,5,2
91124,10-05-2023,18:51:50,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Wednesday,18,5,2
91592,11-05-2023,09:33:50,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,9,5,3
91657,11-05-2023,10:11:25,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,10,5,3
91766,11-05-2023,10:54:40,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,10,5,3
91899,11-05-2023,12:49:48,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Thursday,12,5,3
92686,12-05-2023,09:59:01,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,9,5,4
92738,12-05-2023,10:22:15,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,10,5,4
93113,12-05-2023,16:37:56,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Friday,16,5,4
93441,13-05-2023,08:22:49,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,8,5,5
94101,13-05-2023,13:47:53,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,13,5,5
94400,13-05-2023,20:30:59,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Saturday,20,5,5
94573,14-05-2023,08:32:43,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,8,5,6
94790,14-05-2023,09:30:34,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,9,5,6
94867,14-05-2023,09:45:48,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,9,5,6
94868,14-05-2023,09:46:02,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,9,5,6
94992,14-05-2023,10:25:46,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,10,5,6
95334,14-05-2023,16:16:58,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,16,5,6
95474,14-05-2023,20:04:19,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Sunday,20,5,6
95531,15-05-2023,06:48:26,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,6,5,0
95561,15-05-2023,07:09:14,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,7,5,0
95583,15-05-2023,07:20:59,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,7,5,0
95808,15-05-2023,08:41:10,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,8,5,0
95972,15-05-2023,09:47:04,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,9,5,0
96266,15-05-2023,12:05:35,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,May,Monday,12,5,0
